,K55 CNC,Machine_Type,Total_Dim,Shift1_Sample_Taken,Shift1_OK_Count,Shift1_NG_Count,Shift1_Yield%,Shift1_NG_List,Shift2_Sample_Taken,Shift2_OK_Count,Shift2_NG_Count,Shift2_Yield%,Shift2_NG_List,Shift3_Sample_Taken,Shift3_OK_Count,Shift3_NG_Count,Shift3_Yield%,Shift3_NG_List
1019,BM2L1C1F25,RR,7,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1020,BM2L1C1F26,BU,33,0.0,0.0,0.0,0,0,46.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1021,BM2L1C1F26,LR,16,0.0,0.0,0.0,0,0,30.0,29.0,1.0,96.7%,"('M130_2',)",0.0,0.0,0.0,0,0
1022,BM2L1C1F26,RR,7,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1023,BM2L1C1F27,BU,33,0.0,0.0,0.0,0,0,72.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1024,BM2L1C1F27,LR,16,0.0,0.0,0.0,0,0,28.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1025,BM2L1C1F27,RR,7,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1026,BM2L1C1F28,BU,33,0.0,0.0,0.0,0,0,42.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1027,BM2L1C1F28,LR,16,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1028,BM2L1C1F28,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1029,BM2L1C1F29,BU,33,0.0,0.0,0.0,0,0,42.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1030,BM2L1C1F29,LR,16,0.0,0.0,0.0,0,0,28.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1031,BM2L1C1F29,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1032,BM2L1C1F30,BU,33,0.0,0.0,0.0,0,0,30.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1033,BM2L1C1F30,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1034,BM2L1C1F30,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1035,BM2L1C1F31,BU,33,0.0,0.0,0.0,0,0,12.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1036,BM2L1C1F31,LR,16,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1037,BM2L1C1F32,BU,33,0.0,0.0,0.0,0,0,43.0,40.0,3.0,93.0%,"('P63_2', 'P63_3', 'P63_4')",0.0,0.0,0.0,0,0
1038,BM2L1C1F32,LR,16,0.0,0.0,0.0,0,0,17.0,16.0,1.0,94.1%,"('M130_2',)",0.0,0.0,0.0,0,0
1039,BM2L1C1F32,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1040,BM2L1C1F33,BU,33,0.0,0.0,0.0,0,0,39.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1041,BM2L1C1F33,LR,16,0.0,0.0,0.0,0,0,17.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1042,BM2L1C1F34,BU,33,0.0,0.0,0.0,0,0,43.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1043,BM2L1C1F34,LR,16,0.0,0.0,0.0,0,0,43.0,40.0,3.0,93.0%,"('M130_2', 'M130_2', 'M130_2')",0.0,0.0,0.0,0,0
1044,BM2L1C1F34,RR,7,0.0,0.0,0.0,0,0,21.0,0.0,21.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1045,BM2L1C1F35,BU,33,0.0,0.0,0.0,0,0,12.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1046,BM2L1C1F35,LR,16,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1047,BM2L1C1F36,BU,33,0.0,0.0,0.0,0,0,39.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1048,BM2L1C1F36,LR,16,0.0,0.0,0.0,0,0,30.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1049,BM2L1C1F37,BU,33,0.0,0.0,0.0,0,0,89.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1050,BM2L1C1F37,LR,16,0.0,0.0,0.0,0,0,32.0,31.0,1.0,96.9%,"('M130_2',)",0.0,0.0,0.0,0,0
1051,BM2L1C1F37,RR,7,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1052,BM2L1C1F38,BU,33,0.0,0.0,0.0,0,0,85.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1053,BM2L1C1F38,LR,16,0.0,0.0,0.0,0,0,32.0,30.0,2.0,93.8%,"('M130_1', 'M130_2')",0.0,0.0,0.0,0,0
1054,BM2L1C1F38,RR,7,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1055,BM2L1C1F39,BU,33,0.0,0.0,0.0,0,0,39.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1056,BM2L1C1F39,LR,16,0.0,0.0,0.0,0,0,17.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1057,BM2L1C1F39,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1058,BM2L1C1F40,BU,33,0.0,0.0,0.0,0,0,39.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1059,BM2L1C1F40,LR,16,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1060,BM2L1C1F40,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1061,BM2L1C1F41,BU,33,0.0,0.0,0.0,0,0,27.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1062,BM2L1C1F41,LR,16,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1063,BM2L1C1F43,BU,33,0.0,0.0,0.0,0,0,31.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1064,BM2L1C1F43,LR,16,0.0,0.0,0.0,0,0,28.0,26.0,2.0,92.9%,"('M130_2', 'M130_2')",0.0,0.0,0.0,0,0
1065,BM2L1C1F43,RR,7,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1066,BM2L1C1F44,BU,33,0.0,0.0,0.0,0,0,50.0,46.0,4.0,92.0%,"('P63_2', 'P63_3', 'P63_4', 'P66')",0.0,0.0,0.0,0,0
1067,BM2L1C1F44,LR,16,0.0,0.0,0.0,0,0,15.0,14.0,1.0,93.3%,"('M130_2',)",0.0,0.0,0.0,0,0
1068,BM2L1C1F44,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1069,BM2L1C1F45,BU,33,0.0,0.0,0.0,0,0,27.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1070,BM2L1C1F45,LR,16,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1071,BM2L1C1F46,BU,33,0.0,0.0,0.0,0,0,27.0,26.0,1.0,96.3%,"('P66',)",0.0,0.0,0.0,0,0
1072,BM2L1C1F46,LR,16,0.0,0.0,0.0,0,0,158.0,151.0,7.0,95.6%,"('FAI0276', 'FAI0780', 'FAI0780', 'FAI0780', 'FAI0780', 'FAI0780', 'FAI0780')",0.0,0.0,0.0,0,0
1073,BM2L1C1F46,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1074,BM2L1C1F47,BU,33,0.0,0.0,0.0,0,0,27.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1075,BM2L1C1F47,LR,16,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1076,BM2L1C1F47,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1077,BM2L1C1F48,BU,33,0.0,0.0,0.0,0,0,126.0,125.0,1.0,99.2%,"('P63_3',)",0.0,0.0,0.0,0,0
1078,BM2L1C1F48,LR,16,0.0,0.0,0.0,0,0,15.0,14.0,1.0,93.3%,"('M130_2',)",0.0,0.0,0.0,0,0
1079,BM2L1C1F48,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1080,BM2L1CF02,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1081,BM2L1CF06,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1082,BM2L1CF06,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1083,BM2L1CF06,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1084,BM2L1CF10,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1085,BM2L1CF10,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1086,BM2L1CF10,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1087,BM2L1CF22,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1088,BM2L1CF22,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1089,BM2L1CF22,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1090,BM2L1CF24,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1091,BM2L1CF24,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1092,BM2L1CF24,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1093,BM2L1CF29,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1094,BM2L1CF30,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1095,BM2L1CF30,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1096,BM2L1CF30,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1097,BM2L1CF35,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1098,BM2L1CF35,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1099,BM2L1CF35,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1100,BM2L1CF36,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1101,BM2L1CF41,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1102,BM2L1CF42,BU,33,0.0,0.0,0.0,0,0,30.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1103,BM2L1CF42,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1104,BM2L1CF42,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1105,BM2L1CF45,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1106,BM2L1CF46,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1107,BM2L1CF47,BU,33,0.0,0.0,0.0,0,0,30.0,29.0,1.0,96.7%,"('P66',)",0.0,0.0,0.0,0,0
1108,BMB1L2C1F11,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1109,BMB1L2C1F11,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1110,BMB1L2C1F11,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1111,BMB1L4C1F1,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1112,BMB1L4C1F1,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1113,BMB1L4C1F1,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1114,BMB1L4C1F11,BU,33,0.0,0.0,0.0,0,0,19.0,16.0,3.0,84.2%,"('P63_2', 'P63_3', 'P63_4')",0.0,0.0,0.0,0,0
1115,BMB1L4C1F11,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1116,BMB1L4C1F11,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1117,BMB1L4C1F14,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1118,BMB1L4C1F14,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1119,BMB1L4C1F14,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1120,BMB1L4C1F15,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1121,BMB1L4C1F15,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1122,BMB1L4C1F15,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1123,BMB1L4C1F17,BU,33,0.0,0.0,0.0,0,0,19.0,18.0,1.0,94.7%,"('P63_3',)",0.0,0.0,0.0,0,0
1124,BMB1L4C1F17,LR,16,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1125,BMB1L4C1F17,RR,7,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1126,BMB1L4C1F2,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1127,BMB1L4C1F2,LR,16,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1128,BMB1L4C1F2,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1129,BMB1L4C1F21,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1130,BMB1L4C1F21,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1131,BMB1L4C1F21,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1132,BMB1L4C1F22,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1133,BMB1L4C1F22,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1134,BMB1L4C1F22,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1135,BMB1L4C1F30,BU,33,0.0,0.0,0.0,0,0,15.0,14.0,1.0,93.3%,"('P66',)",0.0,0.0,0.0,0,0
1136,BMB1L4C1F30,LR,16,0.0,0.0,0.0,0,0,26.0,25.0,1.0,96.2%,"('FAI0780',)",0.0,0.0,0.0,0,0
1137,BMB1L4C1F30,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1138,BMB1L4C1F31,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1139,BMB1L4C1F31,LR,16,0.0,0.0,0.0,0,0,26.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1140,BMB1L4C1F31,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1141,BMB1L4C1F32,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1142,BMB1L4C1F32,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1143,BMB1L4C1F32,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1144,BMB1L4C1F33,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1145,BMB1L4C1F33,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1146,BMB1L4C1F33,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1147,BMB1L4C1F34,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1148,BMB1L4C1F34,LR,16,0.0,0.0,0.0,0,0,26.0,25.0,1.0,96.2%,"('FAI0780',)",0.0,0.0,0.0,0,0
1149,BMB1L4C1F34,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1150,BMB1L4C1F37,BU,33,0.0,0.0,0.0,0,0,19.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1151,BMB1L4C1F37,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1152,BMB1L4C1F37,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1153,BMB1L4C1F4,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1154,BMB1L4C1F4,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1155,BMB1L4C1F4,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1156,BMB1L4C1F45,BU,33,0.0,0.0,0.0,0,0,15.0,14.0,1.0,93.3%,"('P66',)",0.0,0.0,0.0,0,0
1157,BMB1L4C1F45,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1158,BMB1L4C1F45,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1159,BMB1L4C1F6,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1160,BMB1L4C1F6,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1161,BMB1L4C1F6,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1162,BMB1L4C1F7,BU,33,0.0,0.0,0.0,0,0,30.0,28.0,2.0,93.3%,"('P66', 'P66')",0.0,0.0,0.0,0,0
1163,BMB1L4C1F7,LR,16,0.0,0.0,0.0,0,0,39.0,38.0,1.0,97.4%,"('FAI0780',)",0.0,0.0,0.0,0,0
1164,BMB1L4C1F7,RR,7,0.0,0.0,0.0,0,0,14.0,0.0,14.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241', 'FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1165,BMB1L4C1F8,BU,33,0.0,0.0,0.0,0,0,19.0,17.0,2.0,89.5%,"('P66', 'P63_1')",0.0,0.0,0.0,0,0
1166,BMB1L4C1F8,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1167,BMB1L4C1F8,RR,7,0.0,0.0,0.0,0,0,7.0,0.0,7.0,0.0%,"('FAI0248', 'M38_1', 'M38_2', 'M38_3', 'M38_4', 'FAI0243', 'FAI0241')",0.0,0.0,0.0,0,0
1168,BMB1L4C1F9,BU,33,0.0,0.0,0.0,0,0,15.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
1169,BMB1L4C1F9,LR,16,0.0,0.0,0.0,0,0,13.0,0.0,0.0,0.0%,0,0.0,0.0,0.0,0,0
